"site","quadrado","tamanho_mm","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Lamberto","extra",2.531,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.305,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",7.574,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.903,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.318,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.808,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",10.05,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.939,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.047,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.032,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.9,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.773,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.596,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",1.856,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.817,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.334,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",10.388,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.55,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.074,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.764,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.994,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",7.286,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",3.521,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.615,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.159,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.13,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.331,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.619,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.958,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.32,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.166,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.603,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.082,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.323,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.166,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.076,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.648,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.51,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.179,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.066,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.362,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.258,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.288,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.697,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.417,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",1.533,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",1.957,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",1.921,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.706,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.422,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.77,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.544,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.486,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.41,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.215,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.268,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.551,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.43,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.971,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",0.999,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.628,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.296,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.099,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.603,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.311,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",7.615,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.422,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.537,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.958,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.816,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.775,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",1.188,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.225,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",8.055,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",3.853,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",3.86,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.159,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.422,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.575,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.727,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",0.831,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",3.002,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",6.975,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.382,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",4.929,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.406,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.759,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",2.731,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Lamberto","extra",5.7,"Ubatuba","SW-NE",3.609,25.924,0.669,2.427247,1.369,57.95,488539.969998129,7401509.40871203,189.751423,24.8358333333333,2,65.2
"Leblon","1",1.263,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",4.606,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.297,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.471,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.341,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",2.517,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.934,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.453,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.448,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",1.248,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","1",0.866,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",5.526,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",3.109,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",2.853,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.706,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.897,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.541,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.738,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.715,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.738,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",1.871,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",2.645,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",2.562,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",4.316,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",5.52,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","2",4.217,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.42,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.794,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",3.265,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",5.108,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",4.735,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",6.557,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",1.395,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.591,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.382,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",6.815,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",4.068,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.358,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","3",2.687,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",2.829,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.618,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.912,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",2.219,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",2.54,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",2.369,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.501,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.953,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.907,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.787,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","4",1.648,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",5.821,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",6.08,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",5.593,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",2.04,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",2.425,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",3.598,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
"Leblon","5",3.328,"MRRJ","W-E",5.541,24.408,0.606,4.061288,1.085,22.2,681725.422972126,7456505.48081694,389.523392,18.63125,35,22.6
