site	region	subregion	distance_S	easting	northing	tamanho_mm	chl_mean	sst_mean	fwd_mean	wf_log	rugosity	inclinacao	Tetr_size	Tetr_density	Brach_cover	Brach_size	perna_PA	perna_cover	Brach_RW
Joatinga	north	north2	382.571398	675304.0533	7453824.081	17.520	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	16.750	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	15.660	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	19.680	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	16.700	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	14.400	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	12.000	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	14.540	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	9.860	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Joatinga	north	north2	382.571398	675304.0533	7453824.081	23.970	4.172	24.369	0.552	4.044	1.129	33.600	4.142	32.133	70.000	9.680	1	0.667	104.290
Leblon	north	north2	389.523392	681725.423	7456505.481	19.500	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	19.400	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	18.600	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	19.100	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	16.900	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	18.800	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	16.500	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	20.000	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	19.100	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	20.700	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	18.600	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	14.900	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	16.900	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	12.200	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	22.000	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Leblon	north	north2	389.523392	681725.423	7456505.481	24.900	5.541	24.408	0.606	4.061	1.085	22.200	3.966	19.333	51.000	10.846	1	7.333	71.565
Arpoador	north	north2	392.909085	685372.3471	7456388.958	17.400	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	18.150	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	19.200	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	17.660	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	22.200	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	20.390	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	15.960	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	15.790	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	14.770	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	16.820	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	17.120	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	15.260	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	18.530	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	13.580	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	19.630	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	17.750	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	14.080	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	21.730	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	19.430	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	7.760	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	22.430	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	21.640	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	22.290	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	20.540	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	22.960	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	23.440	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	31.790	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	34.410	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Arpoador	north	north2	392.909085	685372.3471	7456388.958	36.400	5.985	24.305	0.675	4.141	1.245	33.650	3.097	25.133	82.900	9.564	1	0.000	116.003
Vermelha	north	north2	397.050972	688313.1413	7460397.231	20.230	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	19.350	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	21.830	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	23.960	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	26.520	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	19.790	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	27.330	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	27.390	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	24.610	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	22.750	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	20.320	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	16.270	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	17.220	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	16.420	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	19.200	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	15.240	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	21.710	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	19.070	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	25.410	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	21.520	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	15.140	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	22.700	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	17.220	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	10.440	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	12.140	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	10.660	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	8.970	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	26.520	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	31.980	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Vermelha	north	north2	397.050972	688313.1413	7460397.231	33.600	8.440	23.979	0.958	3.119	1.363	29.650	4.498	20.933	33.800	10.865	1	12.500	134.465
Piratininga	north	north2	405.648143	697650.9161	7459897.642	36.900	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	34.440	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	30.330	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	29.660	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	30.350	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	29.350	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	28.630	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.690	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	29.410	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	29.190	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.770	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.700	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.730	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	29.110	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.010	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	26.910	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	26.690	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	26.130	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	27.000	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	25.430	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	25.770	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	23.150	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	25.780	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	26.600	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	25.210	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	24.000	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	23.880	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	24.380	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	24.220	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.480	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.110	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.000	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.550	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.500	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.250	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	22.280	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	20.870	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	20.300	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	19.170	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	20.000	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	19.380	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	19.360	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	17.650	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	17.630	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	17.150	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	12.940	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	38.670	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	36.900	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	37.700	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	36.230	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	34.650	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	33.350	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	34.000	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	32.440	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	31.480	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
Piratininga	north	north2	405.648143	697650.9161	7459897.642	32.770	12.596	23.964	0.988	4.040	1.047	15.250	3.090	55.667	28.000	10.867	1	49.333	119.100
